date,"FinBERT_Score (-1, 1)",Article_Count
2020-03-23,0.03532854305960658,142
2020-03-24,-0.04912986572493206,143
2020-03-25,-0.052526842104271054,136
2020-03-26,-0.09157300158960825,209
2020-03-27,0.011267755429789021,185
2020-03-28,-0.018270735538042173,123
2020-03-29,-0.014892971157678403,64
2020-03-30,-0.0165578756890119,139
2020-03-31,-0.08047117064926403,191
2020-04-01,-0.006900719177357094,167
2020-04-02,0.09857377780269812,191
2020-04-03,-0.04763283730823208,462
2020-04-04,-0.0545242239991274,131
2020-04-05,-0.03410444476564104,72
2020-04-06,0.02510931384971454,231
2020-04-07,0.03672357835513476,219
2020-04-08,-0.0245862268192152,282
2020-04-09,-0.054908934045199524,340
2020-04-10,0.1028123906287377,377
2020-04-11,0.1503685064935105,229
2020-04-12,0.06714404608617175,98
2020-04-13,0.11261934000922709,245
2020-04-14,0.012082117851007811,274
2020-04-15,-0.039535779440951234,265
2020-04-16,-0.11575384057579104,276
2020-04-17,-0.0833941489201633,276
2020-04-18,0.050347104606529074,135
2020-04-19,-0.07798192051452506,83
2020-04-20,-0.189163219014352,275
2020-04-21,0.018779831585409336,215
2020-04-22,0.022666862372446944,324
2020-04-23,0.008138939229372357,280
2020-04-24,0.012252948518532017,240
2020-04-25,-0.03677516899152118,81
2020-04-26,-0.07867104176134951,69
2020-04-27,0.0058738391173067785,213
2020-04-28,0.012338801820303828,331
2020-04-29,0.01693423133404864,455
2020-04-30,0.0021981278771878534,287
2020-05-01,-0.00390243723258837,194
2020-05-02,-0.02061515768965412,76
2020-05-03,-0.1158534296684795,81
2020-05-04,-0.025018200492126618,233
2020-05-05,-0.017043832259310672,289
2020-05-06,0.024172414839955053,271
2020-05-07,0.01203368691682455,248
2020-05-08,-0.008178813624031403,255
2020-05-09,-0.006017754705681,128
2020-05-10,-0.05010379453056625,70
2020-05-11,-0.015983976776202245,181
2020-05-12,0.024322944842370714,203
2020-05-13,-0.09167083761589498,271
2020-05-14,-0.12417181627426901,234
2020-05-15,-0.15995198318904097,209
2020-05-16,-0.4156822926743189,128
2020-05-17,-0.2235437545491612,73
2020-05-18,-0.180995424102164,180
2020-05-19,-0.018055617627008316,281
2020-05-20,0.049438784775024246,354
2020-05-21,0.024717621859051176,333
2020-05-22,-0.0012486424588720607,198
2020-05-23,0.055313122160732746,75
2020-05-24,0.022247383475531728,49
2020-05-25,0.0769834129864143,90
2020-05-26,0.05420343708925393,151
2020-05-27,-0.048331099407725814,259
2020-05-28,-0.15861680565981295,389
2020-05-29,-0.022250255592122764,334
2020-05-30,-0.2930301442089626,117
2020-05-31,-0.1782029740692627,62
2020-06-01,-0.08919584106065725,190
2020-06-02,-0.11068624089323524,207
2020-06-03,-0.33394806763509244,381
2020-06-04,-0.17878437619687682,297
2020-06-05,-0.13089948249070493,266
2020-06-06,-0.06428213183244225,64
2020-06-07,-0.038962701123885134,44
2020-06-08,-0.01531113930643428,181
2020-06-09,0.019023331288521586,259
2020-06-10,0.06821283204853534,250
2020-06-11,-0.03368028237513895,221
2020-06-12,-0.03861415232309983,210
2020-06-13,-0.02542065811170222,86
2020-06-14,-0.223305330800547,74
2020-06-15,-0.10372852932326264,161
2020-06-16,-0.1024707396207761,267
2020-06-17,-0.07624652401939733,299
2020-06-18,-0.14536233415728575,359
2020-06-19,-0.13579927929561067,281
2020-06-20,-0.11937668747562277,111
2020-06-21,0.030707040314155165,64
2020-06-22,-0.10374338234260203,219
2020-06-23,-0.23591213463438954,254
2020-06-24,-0.023046634485106077,222
2020-06-25,0.052436034305667845,337
2020-06-26,0.06353894206164759,237
2020-06-27,0.03218504379516187,73
2020-06-28,0.013414541327140548,55
2020-06-29,-0.01886148270277772,160
2020-06-30,-0.04309868510119592,293
2020-07-01,-0.05958678283605654,265
2020-07-02,-0.1525064498196983,257
2020-07-03,-0.015837509028746612,140
2020-07-04,-0.1514925672845156,54
2020-07-05,0.004991669613772478,39
2020-07-06,-0.04765831601595686,155
2020-07-07,0.014024457856039726,268
2020-07-08,0.0004987815210725216,187
2020-07-09,-0.00286113897301442,201
2020-07-10,-0.007435399247333408,240
2020-07-11,-0.09315173786160523,69
2020-07-12,-0.028102809125009703,51
2020-07-13,0.18078472197250745,430
2020-07-14,0.07111484527396746,458
2020-07-15,0.11368008478712,512
2020-07-16,0.049141444818815216,176
2020-07-17,-0.0419553749680776,145
2020-07-18,-0.06335705426550403,97
2020-07-19,-0.156054860768983,65
2020-07-20,-0.0018353332413138504,193
2020-07-21,0.04889037534989909,212
2020-07-22,0.03502792287884014,175
2020-07-23,-0.057262565643015434,133
2020-07-24,-0.0388961048840822,148
2020-07-25,-0.026319119869403437,71
2020-07-26,-0.08557742144912481,45
2020-07-27,-0.281908437839698,332
2020-07-28,0.05896093078052341,295
2020-07-29,-0.10736963579643376,395
2020-07-30,-0.14227447690411835,368
2020-07-31,-0.08992450936675307,379
2020-08-01,-0.04717702601825999,93
2020-08-02,-0.0972853140795932,68
2020-08-03,0.11270763915492578,445
2020-08-04,-0.12482978304615244,480
2020-08-05,-0.09220340287627606,361
2020-08-06,-0.03331382443527302,251
2020-08-07,-0.04655391418929683,178
2020-08-08,-0.023238717032862562,70
2020-08-09,-0.0473648041872115,58
2020-08-10,-0.0017911445737023902,161
2020-08-11,0.01525910578801597,307
2020-08-12,-0.022947785761439205,241
2020-08-13,0.034526398914078105,195
2020-08-14,-0.36011010667456217,380
2020-08-15,-0.0924537702933839,101
2020-08-16,-0.00472658216380156,65
2020-08-17,-0.26213238721172655,310
2020-08-18,-0.07161424562564768,227
2020-08-19,0.065592014918994,249
2020-08-20,-0.19212077128904245,371
2020-08-21,-0.02898468599925118,217
2020-08-22,0.024888119293997684,75
2020-08-23,-0.12786925539302713,52
2020-08-24,-0.03826722952096613,186
2020-08-25,0.050381221682132785,199
2020-08-26,0.02761957865660217,202
2020-08-27,0.019757218133956898,212
2020-08-28,0.012719182803162506,140
2020-08-29,-0.06233791486275467,55
2020-08-30,0.013372621619172635,62
2020-08-31,0.07934323426850728,152
2020-09-01,0.05351393235113173,274
2020-09-02,0.06138811655456952,228
2020-09-03,-0.02719585970310228,175
2020-09-04,-0.175067142175116,203
2020-09-05,0.028752377014352033,73
2020-09-06,-0.04133094445403133,35
2020-09-07,-0.1960738309119877,114
2020-09-08,-0.06602168631735458,209
2020-09-09,0.06412330437615711,227
2020-09-10,0.03772636449161037,199
2020-09-11,-0.022956176160016294,198
2020-09-12,-0.0188708559693664,89
2020-09-13,0.06062579598303323,73
2020-09-14,0.044913431059053065,231
2020-09-15,0.06982986980793177,211
2020-09-16,0.025269195194136392,178
2020-09-17,0.0711469357367605,170
2020-09-18,-0.26539400964321797,285
2020-09-19,-0.1728667971768939,82
2020-09-20,-0.16067063223777545,81
2020-09-21,-0.025009519583848002,154
2020-09-22,-0.013441759446899149,191
2020-09-23,-0.004869030002315623,276
2020-09-24,0.006874379382720245,337
2020-09-25,-0.2152214365436545,303
2020-09-26,-0.11686755178982879,111
2020-09-27,-0.07357352731351773,89
2020-09-28,-0.10518567807493953,218
2020-09-29,0.019646401038815455,406
2020-09-30,0.01642538566086301,665
2020-10-01,0.0602420849347885,646
2020-10-02,0.044770772527620385,316
2020-10-03,-0.010842730535258508,145
2020-10-04,-0.022947676445323008,81
2020-10-05,-0.05971621661251606,286
2020-10-06,0.039496627723760655,298
2020-10-07,-0.11690184668441886,347
2020-10-08,-0.040017138255392146,324
2020-10-09,0.02960546266562729,176
2020-10-10,-0.016218064352869987,89
2020-10-11,-0.07506398413152922,63
2020-10-12,-0.016147150766725342,150
2020-10-13,0.04104337622552658,165
2020-10-14,0.09886851719549804,242
2020-10-15,0.05647658606897185,218
2020-10-16,0.08712575880463345,295
2020-10-17,-0.024174471142458485,111
2020-10-18,0.08087111530234901,82
2020-10-19,0.006463030387767323,202
2020-10-20,-0.39374554256731026,771
2020-10-21,-0.24177247192801057,515
2020-10-22,-0.09984923422189379,329
2020-10-23,-0.06337749302611315,266
2020-10-24,-0.040178893615903204,86
2020-10-25,-0.06219693088832383,78
2020-10-26,-0.064407042341021,189
2020-10-27,-0.0443793360830803,221
2020-10-28,-0.14245631269759673,345
2020-10-29,0.04518297085407794,285
2020-10-30,0.09654789863371066,232
2020-10-31,-0.10697567166931841,87
2020-11-01,-0.0869609212037176,70
2020-11-02,-0.026633611566568207,144
2020-11-03,-0.004513877586726725,137
2020-11-04,-0.019567249092867986,177
2020-11-05,0.05612520010014172,147
2020-11-06,-0.0577597347762817,127
2020-11-07,-0.0708452879945621,81
2020-11-08,-0.11533573224248055,48
2020-11-09,-0.12331265642471309,148
2020-11-10,-0.023207575783886936,178
2020-11-11,-0.011666225643628942,224
2020-11-12,-0.039038900238503316,314
2020-11-13,-0.12472330467946431,207
2020-11-14,-0.11657310346827696,95
2020-11-15,-0.08512994825012155,45
2020-11-16,0.026478116343175803,138
2020-11-17,0.034119317544117775,217
2020-11-18,0.10590653927435494,302
2020-11-19,0.1350264067061433,278
2020-11-20,0.14534901613596735,205
2020-11-21,-0.0017951887429637067,102
2020-11-22,-0.0210409551509656,72
2020-11-23,-0.06743681273301659,230
2020-11-24,0.032964577078743555,246
2020-11-25,-0.03140600788997028,191
2020-11-26,0.06520960750697437,102
2020-11-27,-0.032656543274168615,135
2020-11-28,0.057274164513809914,67
2020-11-29,0.12291050390340388,40
2020-11-30,-0.008950071890528004,150
2020-12-01,0.08246116546782942,199
2020-12-02,0.05406805444835571,171
2020-12-03,-0.24070579023526867,273
2020-12-04,-0.1421115209794261,234
2020-12-05,-0.26076015652457285,118
2020-12-06,-0.14601206962598134,74
2020-12-07,-0.029530864662897945,199
2020-12-08,0.06855190275337829,277
2020-12-09,0.010799528642549927,488
2020-12-10,-0.18988425490970257,480
2020-12-11,-0.08299184538690108,245
2020-12-12,-0.07610599850541201,118
2020-12-13,0.09446848750114441,75
2020-12-14,-0.45329141645563065,627
2020-12-15,-0.1994400612531243,286
2020-12-16,-0.24446544442937967,426
2020-12-17,-0.31560466618523614,631
2020-12-18,-0.2505606776392062,371
2020-12-19,-0.12737987514814003,114
2020-12-20,-0.14665888034823266,55
2020-12-21,0.05117434613672751,175
2020-12-22,0.00045723125137748773,269
2020-12-23,-0.01888241644772376,169
2020-12-24,0.05193937012146032,86
2020-12-25,-0.13159944320580474,54
2020-12-26,-0.14961137382779272,40
2020-12-27,-0.1276774393475574,46
2020-12-28,0.020074021960660982,89
2020-12-29,-0.1269784208924807,97
2020-12-30,0.006667969816286738,96
2020-12-31,0.016394914267149483,107
2021-01-01,-0.003133770984572333,37
2021-01-02,-0.09823848022834251,19
2021-01-03,-0.07426627539098263,26
2021-01-04,-0.23235611335891818,225
2021-01-05,-0.13849548049426327,180
2021-01-06,-0.037645482123359914,121
2021-01-07,0.007780843678053962,83
2021-01-08,-0.12000777234328584,177
2021-01-09,-0.5641052201623097,200
2021-01-10,-0.3763086020168084,134
2021-01-11,-0.0958571394556202,200
2021-01-12,-0.12098938839767,145
2021-01-13,-0.18590617942390963,128
2021-01-14,-0.14969998214050736,190
2021-01-15,-0.125904292850248,101
2021-01-16,-0.033731641850489026,34
2021-01-17,-0.22893267366531733,37
2021-01-18,0.014308711205939613,124
2021-01-19,0.017128676744177937,150
2021-01-20,-0.10412377736538769,246
2021-01-21,-0.002368233976391169,226
2021-01-22,-0.45625848786126005,423
2021-01-23,-0.24122395942470543,81
2021-01-24,-0.2498777516522124,61
2021-01-25,0.07190764511708082,254
2021-01-26,-0.09587937723193701,243
2021-01-27,-0.031682286468026656,239
2021-01-28,-0.029837066646130686,216
2021-01-29,-0.05776445410557021,212
2021-01-30,-0.20605038557106914,59
2021-01-31,-0.0705120610613106,69
2021-02-01,-0.05741746274855895,312
2021-02-02,-0.1218002403121278,387
2021-02-03,0.03178989077068129,344
2021-02-04,-0.05705915205479146,312
2021-02-05,0.015216265777482908,287
2021-02-06,0.0015144783205219678,84
2021-02-07,-0.0383973795122334,70
2021-02-08,-0.07443570910952985,200
2021-02-09,0.03011431377436854,167
2021-02-10,0.04064302880060441,167
2021-02-11,0.0036345199407197726,156
2021-02-12,-0.06747983971506293,232
2021-02-13,-0.05312115383733596,105
2021-02-14,0.006108343179221265,64
2021-02-15,-0.1189866477133412,190
2021-02-16,-0.04753388338421115,201
2021-02-17,0.11174865005166536,311
2021-02-18,0.013203913902985715,321
2021-02-19,-0.04388792368767968,222
2021-02-20,-0.34744364287851764,101
2021-02-21,-0.02332009512708703,67
2021-02-22,-0.04659043355403762,152
2021-02-23,0.0889008681253089,228
2021-02-24,0.03464688103528576,222
2021-02-25,0.023727742930493827,284
2021-02-26,-0.018762935470716145,152
2021-02-27,0.08875707004410334,78
2021-02-28,0.021606699699380744,48
2021-03-01,0.02579093812837278,146
2021-03-02,0.12407085022423417,160
2021-03-03,-0.0399593509381007,272
2021-03-04,-0.0011871558304906624,244
2021-03-05,-0.0063146386447848766,159
2021-03-06,0.13212879671592195,53
2021-03-07,-0.10532888933084905,56
2021-03-08,0.12332172226869893,197
2021-03-09,-0.04120376244985632,175
2021-03-10,0.0007632079752004562,201
2021-03-11,0.06353484965482001,177
2021-03-12,0.03478243052959442,200
2021-03-13,-0.1497597469992581,84
2021-03-14,-0.25450249472068565,66
2021-03-15,-0.07844991526277414,145
2021-03-16,-0.11970347905475082,330
2021-03-17,-0.04920558006329052,236
2021-03-18,0.13220171448810733,258
2021-03-19,0.02154617534812402,135
2021-03-20,-0.11463457839105462,61
2021-03-21,-0.0010871234726870344,42
2021-03-22,-0.02334457210326282,137
2021-03-23,-0.04849691598913109,169
2021-03-24,0.09242191561349448,157
2021-03-25,-0.05867334635113366,160
2021-03-26,0.0025021007910143328,131
2021-03-27,0.02467867749510333,40
2021-03-28,-0.06674652490764857,35
2021-03-29,0.14596576266738726,127
2021-03-30,0.14940857587015421,259
2021-03-31,0.056117537423980214,313
2021-04-01,-0.03159029518582803,170
2021-04-02,-0.042113023709792356,130
2021-04-03,-0.04489786921861185,87
2021-04-04,0.008874690509401262,44
2021-04-05,-0.19251211872991963,279
2021-04-06,-0.0631013535281237,243
2021-04-07,-0.11458999473520984,208
2021-04-08,-0.03990644209978866,142
2021-04-09,-0.05409016102064578,168
2021-04-10,-0.07206705491989851,81
2021-04-11,-0.058400670041529726,56
2021-04-12,-0.27111188037995965,218
2021-04-13,-0.02619219773801089,164
2021-04-14,0.01238927372599928,156
2021-04-15,0.07104448378227916,197
2021-04-16,-0.1751480110080136,247
2021-04-17,0.03436323903398971,73
2021-04-18,0.14090760535021363,38
2021-04-19,-0.016847849800898176,144
2021-04-20,-0.1864973584424114,183
2021-04-21,-0.0972474887616612,186
2021-04-22,-0.033934659421812376,182
2021-04-23,0.041099654362452304,132
2021-04-24,-0.014942916823201813,64
2021-04-25,-0.13247825689248593,51
2021-04-26,-0.03667802359565225,206
2021-04-27,0.15813081884348296,187
2021-04-28,0.06616705416780995,282
2021-04-29,0.07757402749704474,202
2021-04-30,-0.090207100757312,163
2021-05-01,-0.018223474567963017,45
2021-05-02,0.024174858752468772,44
2021-05-03,0.1037905770315804,122
2021-05-04,0.042809458469480643,163
2021-05-05,0.017325210373309797,159
2021-05-06,-0.03940241890072468,210
2021-05-07,-0.004134345215541371,169
2021-05-08,0.03092775230520758,58
2021-05-09,-0.008104728343777167,39
2021-05-10,0.13752704555204567,104
2021-05-11,0.1161128743007392,154
2021-05-12,0.15070993121431656,119
2021-05-13,-0.16212822329092386,232
2021-05-14,0.07485470284237382,194
2021-05-15,0.08059811495758336,58
2021-05-16,0.09356238743147025,39
2021-05-17,0.04565622862428427,120
2021-05-18,0.1660396548318398,468
2021-05-19,0.1262374210391978,380
2021-05-20,0.10488249045792827,241
2021-05-21,0.10695977682487397,171
2021-05-22,0.04800395681072147,62
2021-05-23,-0.005182071692413754,36
2021-05-24,0.053956908432288946,191
2021-05-25,-0.05949941599165579,249
2021-05-26,0.0983288696999042,233
2021-05-27,0.05449173670653677,176
2021-05-28,-0.058754759759952625,150
2021-05-29,0.09266635351127288,61
2021-05-30,-0.12543058806719878,60
2021-05-31,-0.09836669652185474,104
2021-06-01,0.08123883782720924,158
2021-06-02,0.015137688931338336,243
2021-06-03,-0.06152850298357068,255
2021-06-04,-0.05240788769586038,211
2021-06-05,-0.03826047086702852,87
2021-06-06,0.031811166755562906,51
2021-06-07,-0.3126689806795464,260
2021-06-08,-0.08002334862817512,215
2021-06-09,0.01907199108786881,250
2021-06-10,0.08328082591136979,153
2021-06-11,0.040048048318547996,187
2021-06-12,0.043753817918951866,81
2021-06-13,-0.014256676216228087,61
2021-06-14,0.014978941573229218,140
2021-06-15,0.06323076238175987,211
2021-06-16,0.09415566290495918,200
2021-06-17,0.19076228847376367,223
2021-06-18,0.08622277632078275,188
2021-06-19,0.01881787961020189,85
2021-06-20,0.10371608315801172,73
2021-06-21,-0.02957955164462328,125
2021-06-22,-0.24588599032949934,307
2021-06-23,-0.09274343578530948,193
2021-06-24,0.04951203345720257,280
2021-06-25,-0.28786090258286295,251
2021-06-26,-0.16357032069119445,57
2021-06-27,-0.11351872210828018,49
2021-06-28,-0.027716976628992064,145
2021-06-29,0.04945196277947853,230
2021-06-30,-0.114393154929568,217
2021-07-01,0.004694448941758747,183
2021-07-02,0.060889997732980795,120
2021-07-03,0.08742584465977012,72
2021-07-04,-0.0664387823237727,30
2021-07-05,-0.15659713295319086,91
2021-07-06,-0.07732879645884672,94
2021-07-07,-0.45525947194169825,272
2021-07-08,-0.47762334961061403,365
2021-07-09,-0.11643224603542728,141
2021-07-10,-0.1251448229209266,55
2021-07-11,-0.04913794967745032,42
2021-07-12,-0.006207780931144952,125
2021-07-13,-0.36207173581933605,320
2021-07-14,-0.05537130362903757,161
2021-07-15,0.11724469375250668,145
2021-07-16,-0.03326051220711734,135
2021-07-17,-0.03253937853363956,41
2021-07-18,-0.026542903729588598,37
2021-07-19,0.06372972251357216,95
2021-07-20,0.1045256494492125,178
2021-07-21,0.12001588940331191,161
2021-07-22,0.10862917731809493,146
2021-07-23,0.011377298024793465,135
2021-07-24,0.04878181832489269,58
2021-07-25,-0.03870443854390121,41
2021-07-26,0.12773588710938985,106
2021-07-27,0.19302959302881148,169
2021-07-28,-0.02396486911424239,284
2021-07-29,-0.14488459758499597,286
2021-07-30,-0.0846193194979181,150
2021-07-31,-0.13382909745525787,68
2021-08-01,-0.0991637027881881,47
2021-08-02,0.026069160882168665,208
2021-08-03,0.047190119671631295,231
2021-08-04,-0.0608478490030393,160
2021-08-05,-0.008705623616232698,213
2021-08-06,-0.030522710776754787,168
2021-08-07,0.03194274636916816,72
2021-08-08,0.16223558456689682,53
2021-08-09,0.059331075982535605,108
2021-08-10,-0.08318020660361206,189
2021-08-11,-0.10674000890113604,195
2021-08-12,-0.022502243979107266,173
2021-08-13,-0.09325419466942549,150
2021-08-14,-0.11258808161430764,53
2021-08-15,-0.08751250783942881,62
2021-08-16,0.0840417127062877,150
2021-08-17,0.08918978045036019,198
2021-08-18,0.0537818047617163,189
2021-08-19,-0.059901969454038036,166
2021-08-20,-0.12764958379557356,128
2021-08-21,-0.16950605009538186,71
2021-08-22,-0.109005272727121,33
2021-08-23,-0.09960818707397015,116
2021-08-24,-0.0244327327492079,164
2021-08-25,-0.008685100087668837,205
2021-08-26,0.129269469658912,151
2021-08-27,-0.0007438914637947292,114
2021-08-28,0.14559875651898366,63
2021-08-29,0.09666849885516884,44
2021-08-30,-0.07303976762080704,134
2021-08-31,-0.14872062352003046,270
2021-09-01,-0.09817758274267398,337
2021-09-02,-0.143060847987386,187
2021-09-03,-0.01117073970054053,121
2021-09-04,-0.15372595486941895,76
2021-09-05,-0.002234241278956131,49
2021-09-06,0.04956588207442366,71
2021-09-07,0.05911017300015123,116
2021-09-08,0.08432789107534996,194
2021-09-09,0.02956265212220703,167
2021-09-10,-0.018899433777569245,161
2021-09-11,-0.06620914022299065,87
2021-09-12,-0.015911969061636805,49
2021-09-13,0.04313247620056455,130
2021-09-14,-0.33701044376179273,245
2021-09-15,-0.04059724319245546,155
2021-09-16,-0.017171627186715256,172
2021-09-17,-0.21844316171896128,225
2021-09-18,-0.2816579256791918,113
2021-09-19,-0.23018873531409367,49
2021-09-20,0.01630812430451823,117
2021-09-21,0.0381492400756056,187
2021-09-22,0.03668925001260799,148
2021-09-23,-0.08378856875426113,211
2021-09-24,0.10584731669092697,167
2021-09-25,-0.155805381370539,55
2021-09-26,-0.13325142442045035,64
2021-09-27,-0.09220235383637794,246
2021-09-28,-0.08077301193154844,251
2021-09-29,0.025526556321653907,179
2021-09-30,-0.021625993368659346,168
2021-10-01,-0.009863366102748319,181
2021-10-02,-0.2111824872648163,62
2021-10-03,-0.09009709551152009,67
2021-10-04,0.013040992154462918,111
2021-10-05,0.09932188081762029,162
2021-10-06,0.23728750133424356,302
2021-10-07,0.07117105290463728,241
2021-10-08,-0.09059100072651971,229
2021-10-09,0.022154836551468264,87
2021-10-10,0.013932329175683359,60
2021-10-11,0.053459556870219214,197
2021-10-12,0.07021077322433629,252
2021-10-13,0.04713814291070499,184
2021-10-14,0.030787099602068185,142
2021-10-15,0.010063950653274019,119
2021-10-16,-0.0731773075927049,50
2021-10-17,-0.05946548594095345,56
2021-10-18,0.01857207363538511,111
2021-10-19,0.11609901832614808,423
2021-10-20,0.069022791024144,267
2021-10-21,-0.08187876831773551,223
2021-10-22,-0.10353599244737113,221
2021-10-23,-0.07138513844512717,71
2021-10-24,0.009410758726988678,54
2021-10-25,0.010023487804672953,147
2021-10-26,0.13137403151415514,165
2021-10-27,0.14599394212737937,289
2021-10-28,0.007761425897479057,230
2021-10-29,0.05518730399746667,170
2021-10-30,0.006971439923535087,67
2021-10-31,0.022603094882585786,55
2021-11-01,-0.05236281036219049,124
2021-11-02,0.07735077154939063,144
2021-11-03,0.1019724577342217,147
2021-11-04,0.09903601158133984,182
2021-11-05,0.09855322561967354,166
2021-11-06,-0.006364855944411829,64
2021-11-07,0.08099021891854247,49
2021-11-08,0.026658658511570597,173
2021-11-09,0.11776101658607174,157
2021-11-10,-0.2988739382409297,323
2021-11-11,-0.10769758582898196,157
2021-11-12,-0.061605924031991735,117
2021-11-13,-0.058582272054627536,60
2021-11-14,-0.041900102247449535,54
2021-11-15,0.028667774081332694,109
2021-11-16,-0.04282431947843482,240
2021-11-17,0.11001936170611192,154
2021-11-18,0.13523641720389545,227
2021-11-19,0.17068983083949066,130
2021-11-20,0.06627061712340666,65
2021-11-21,0.01621677683189858,43
2021-11-22,0.1961910152319996,105
2021-11-23,0.10907151504335079,110
2021-11-24,-0.0666715855538649,114
2021-11-25,0.1585678802466536,83
2021-11-26,-0.10949104369112005,127
2021-11-27,-0.11209899902015048,51
2021-11-28,-0.004353477645458447,36
2021-11-29,-0.12247206249312327,98
2021-11-30,-0.0057356055929429,144
2021-12-01,-0.05373726426349843,153
2021-12-02,-0.07678951262402654,149
2021-12-03,-0.16117586441160667,210
2021-12-04,0.060984033204260324,63
2021-12-05,-0.06778122251853347,34
